approval_id,application_id,amount_approved,approved_by,approval_date,conditions
APR-2025-016726,APP-2025-021423,4490000.0,OFFICER_14,2025-09-12 22:23:00,Standard Credit Review Met
APR-2025-016727,APP-2025-021424,1380000.0,OFFICER_41,2025-09-18 00:37:00,Standard Credit Review Met
APR-2025-016728,APP-2025-021425,3350000.0,OFFICER_48,2025-09-21 17:26:00,Standard Credit Review Met
APR-2025-016729,APP-2025-021426,5600000.0,OFFICER_42,2025-09-14 23:24:00,Standard Credit Review Met
APR-2025-016730,APP-2025-021427,5600000.0,OFFICER_14,2025-09-24 23:19:00,Standard Credit Review Met
APR-2025-016731,APP-2025-021428,2170000.0,OFFICER_13,2025-09-19 11:34:00,Standard Credit Review Met
APR-2025-016732,APP-2025-021429,4480000.0,OFFICER_35,2025-08-30 18:49:00,Standard Credit Review Met
APR-2025-016733,APP-2025-021430,870000.0,OFFICER_18,2025-09-17 06:54:00,Standard Credit Review Met
APR-2025-016734,APP-2025-021431,5060000.0,OFFICER_32,2025-09-24 16:20:00,Standard Credit Review Met
APR-2025-016735,APP-2025-021432,7050000.0,OFFICER_28,2025-09-15 03:09:00,Standard Credit Review Met
APR-2025-016736,APP-2025-021433,1370000.0,OFFICER_46,2025-09-04 14:38:00,Standard Credit Review Met
APR-2025-016737,APP-2025-021434,4060000.0,OFFICER_25,2025-10-01 20:47:00,Standard Credit Review Met
APR-2025-016738,APP-2025-021435,7210000.0,OFFICER_14,2025-09-07 15:02:00,Standard Credit Review Met
APR-2025-016739,APP-2025-021436,1720000.0,OFFICER_49,2025-09-13 05:32:00,Standard Credit Review Met
APR-2025-016740,APP-2025-021437,3750000.0,OFFICER_24,2025-09-20 07:12:00,Standard Credit Review Met
APR-2025-016741,APP-2025-021438,2340000.0,OFFICER_14,2025-09-12 03:31:00,Standard Credit Review Met
APR-2025-016742,APP-2025-021439,4070000.0,OFFICER_49,2025-09-24 15:29:00,Standard Credit Review Met
APR-2025-016743,APP-2025-021440,2230000.0,OFFICER_32,2025-08-29 05:44:00,Standard Credit Review Met
APR-2025-016744,APP-2025-021441,1830000.0,OFFICER_13,2025-09-07 05:40:00,Standard Credit Review Met
APR-2025-016745,APP-2025-021442,2730000.0,OFFICER_18,2025-09-14 18:45:00,Standard Credit Review Met
APR-2025-016746,APP-2025-021443,1030000.0,OFFICER_19,2025-09-23 00:54:00,Standard Credit Review Met
APR-2025-016747,APP-2025-021444,6300000.0,OFFICER_21,2025-09-20 22:13:00,Standard Credit Review Met
APR-2025-016748,APP-2025-021445,1650000.0,OFFICER_10,2025-09-05 16:17:00,Standard Credit Review Met
APR-2025-016749,APP-2025-021446,2940000.0,OFFICER_20,2025-09-17 21:15:00,Standard Credit Review Met
APR-2025-016750,APP-2025-021447,1850000.0,OFFICER_44,2025-09-17 07:54:00,Standard Credit Review Met
APR-2025-016751,APP-2025-021448,6040000.0,OFFICER_11,2025-09-01 05:28:00,Standard Credit Review Met
APR-2025-016752,APP-2025-021449,5420000.0,OFFICER_17,2025-09-25 06:35:00,Standard Credit Review Met
APR-2025-016753,APP-2025-021450,460000.0,OFFICER_23,2025-09-27 00:45:00,Standard Credit Review Met
APR-2025-016754,APP-2025-021451,4190000.0,OFFICER_13,2025-09-19 01:42:00,Standard Credit Review Met
APR-2025-016755,APP-2025-021452,1180000.0,OFFICER_31,2025-09-17 05:07:00,Standard Credit Review Met
APR-2025-016756,APP-2025-021453,6710000.0,OFFICER_34,2025-08-30 18:38:00,Standard Credit Review Met
APR-2025-016757,APP-2025-021454,5890000.0,OFFICER_45,2025-09-16 13:48:00,Standard Credit Review Met
APR-2025-016758,APP-2025-021455,1190000.0,OFFICER_32,2025-10-02 09:57:00,Standard Credit Review Met
APR-2025-016759,APP-2025-021457,6990000.0,OFFICER_39,2025-09-25 07:27:00,Standard Credit Review Met
APR-2025-016760,APP-2025-021458,5220000.0,OFFICER_24,2025-09-14 06:52:00,Standard Credit Review Met
APR-2025-016761,APP-2025-021459,1600000.0,OFFICER_28,2025-09-05 11:11:00,Standard Credit Review Met
APR-2025-016762,APP-2025-021460,4960000.0,OFFICER_39,2025-09-28 16:41:00,Standard Credit Review Met
APR-2025-016763,APP-2025-021461,6180000.0,OFFICER_16,2025-09-16 17:14:00,Standard Credit Review Met
APR-2025-016764,APP-2025-021462,6920000.0,OFFICER_26,2025-09-07 02:49:00,Standard Credit Review Met
APR-2025-016765,APP-2025-021463,880000.0,OFFICER_48,2025-08-29 21:20:00,Standard Credit Review Met
APR-2025-016766,APP-2025-021466,6510000.0,OFFICER_28,2025-09-05 11:16:00,Standard Credit Review Met
APR-2025-016767,APP-2025-021468,4030000.0,OFFICER_25,2025-09-04 17:20:00,Standard Credit Review Met
APR-2025-016768,APP-2025-021469,7320000.0,OFFICER_13,2025-09-30 13:26:00,Standard Credit Review Met
APR-2025-016769,APP-2025-021471,1580000.0,OFFICER_31,2025-09-07 17:41:00,Standard Credit Review Met
APR-2025-016770,APP-2025-021472,5620000.0,OFFICER_25,2025-09-17 02:41:00,Standard Credit Review Met
APR-2025-016771,APP-2025-021473,4960000.0,OFFICER_16,2025-09-22 06:05:00,Standard Credit Review Met
APR-2025-016772,APP-2025-021474,6790000.0,OFFICER_43,2025-09-05 19:44:00,Standard Credit Review Met
APR-2025-016773,APP-2025-021475,4740000.0,OFFICER_49,2025-09-21 18:54:00,Standard Credit Review Met
APR-2025-016774,APP-2025-021478,1370000.0,OFFICER_31,2025-09-14 05:29:00,Standard Credit Review Met
APR-2025-016775,APP-2025-021481,2140000.0,OFFICER_14,2025-09-02 02:26:00,Standard Credit Review Met
APR-2025-016776,APP-2025-021482,2090000.0,OFFICER_46,2025-09-15 08:02:00,Standard Credit Review Met
APR-2025-016777,APP-2025-021485,7470000.0,OFFICER_18,2025-09-10 12:08:00,Standard Credit Review Met
APR-2025-016778,APP-2025-021486,1660000.0,OFFICER_22,2025-09-06 18:18:00,Standard Credit Review Met
APR-2025-016779,APP-2025-021487,3610000.0,OFFICER_50,2025-09-20 17:51:00,Standard Credit Review Met
APR-2025-016780,APP-2025-021489,350000.0,OFFICER_40,2025-09-25 20:44:00,Standard Credit Review Met
APR-2025-016781,APP-2025-021490,5140000.0,OFFICER_15,2025-09-21 15:15:00,Standard Credit Review Met
APR-2025-016782,APP-2025-021491,920000.0,OFFICER_47,2025-09-12 23:01:00,Standard Credit Review Met
APR-2025-016783,APP-2025-021492,7350000.0,OFFICER_49,2025-09-10 23:30:00,Standard Credit Review Met
APR-2025-016784,APP-2025-021493,310000.0,OFFICER_14,2025-09-07 11:29:00,Standard Credit Review Met
APR-2025-016785,APP-2025-021494,1980000.0,OFFICER_44,2025-09-23 10:10:00,Standard Credit Review Met
APR-2025-016786,APP-2025-021496,3610000.0,OFFICER_38,2025-09-23 13:06:00,Standard Credit Review Met
APR-2025-016787,APP-2025-021497,3080000.0,OFFICER_30,2025-09-21 23:41:00,Standard Credit Review Met
APR-2025-016788,APP-2025-021498,6560000.0,OFFICER_18,2025-09-24 02:44:00,Standard Credit Review Met
APR-2025-016789,APP-2025-021499,4720000.0,OFFICER_40,2025-09-10 14:29:00,Standard Credit Review Met
APR-2025-016790,APP-2025-021500,4240000.0,OFFICER_43,2025-09-21 18:03:00,Standard Credit Review Met
APR-2025-016791,APP-2025-021501,530000.0,OFFICER_38,2025-09-26 03:41:00,Standard Credit Review Met
APR-2025-016792,APP-2025-021503,4470000.0,OFFICER_19,2025-09-16 15:25:00,Standard Credit Review Met
APR-2025-016793,APP-2025-021504,2120000.0,OFFICER_26,2025-09-28 01:33:00,Standard Credit Review Met
APR-2025-016794,APP-2025-021505,510000.0,OFFICER_36,2025-09-23 19:52:00,Standard Credit Review Met
APR-2025-016795,APP-2025-021507,5240000.0,OFFICER_26,2025-09-23 15:48:00,Standard Credit Review Met
APR-2025-016796,APP-2025-021509,4070000.0,OFFICER_26,2025-09-10 05:28:00,Standard Credit Review Met
APR-2025-016797,APP-2025-021510,7470000.0,OFFICER_24,2025-09-11 09:57:00,Standard Credit Review Met
APR-2025-016798,APP-2025-021511,2370000.0,OFFICER_14,2025-09-15 04:30:00,Standard Credit Review Met
APR-2025-016799,APP-2025-021514,5460000.0,OFFICER_35,2025-09-24 09:25:00,Standard Credit Review Met
APR-2025-016800,APP-2025-021515,4280000.0,OFFICER_50,2025-09-11 05:43:00,Standard Credit Review Met
APR-2025-016801,APP-2025-021516,4240000.0,OFFICER_10,2025-09-27 10:14:00,Standard Credit Review Met
APR-2025-016802,APP-2025-021517,2470000.0,OFFICER_48,2025-09-12 23:00:00,Standard Credit Review Met
APR-2025-016803,APP-2025-021518,2600000.0,OFFICER_31,2025-09-17 06:37:00,Standard Credit Review Met
APR-2025-016804,APP-2025-021519,5730000.0,OFFICER_45,2025-09-08 09:14:00,Standard Credit Review Met
APR-2025-016805,APP-2025-021520,2440000.0,OFFICER_29,2025-09-08 20:53:00,Standard Credit Review Met
APR-2025-016806,APP-2025-021522,6250000.0,OFFICER_10,2025-09-17 16:44:00,Standard Credit Review Met
APR-2025-016807,APP-2025-021523,1340000.0,OFFICER_39,2025-09-06 15:08:00,Standard Credit Review Met
APR-2025-016808,APP-2025-021524,3410000.0,OFFICER_43,2025-09-28 02:26:00,Standard Credit Review Met
APR-2025-016809,APP-2025-021525,6930000.0,OFFICER_24,2025-09-17 21:38:00,Standard Credit Review Met
APR-2025-016810,APP-2025-021527,7190000.0,OFFICER_30,2025-09-14 06:21:00,Standard Credit Review Met
APR-2025-016811,APP-2025-021528,2770000.0,OFFICER_36,2025-09-05 05:44:00,Standard Credit Review Met
APR-2025-016812,APP-2025-021529,3490000.0,OFFICER_14,2025-09-22 13:02:00,Standard Credit Review Met
APR-2025-016813,APP-2025-021530,710000.0,OFFICER_24,2025-09-15 16:05:00,Standard Credit Review Met
APR-2025-016814,APP-2025-021531,2430000.0,OFFICER_49,2025-09-11 18:33:00,Standard Credit Review Met
APR-2025-016815,APP-2025-021532,6690000.0,OFFICER_46,2025-09-30 10:23:00,Standard Credit Review Met
APR-2025-016816,APP-2025-021533,3380000.0,OFFICER_31,2025-09-29 03:43:00,Standard Credit Review Met
APR-2025-016817,APP-2025-021534,2360000.0,OFFICER_36,2025-09-22 00:54:00,Standard Credit Review Met
APR-2025-016818,APP-2025-021535,6350000.0,OFFICER_14,2025-09-24 08:35:00,Standard Credit Review Met
APR-2025-016819,APP-2025-021536,3900000.0,OFFICER_48,2025-09-07 19:17:00,Standard Credit Review Met
APR-2025-016820,APP-2025-021537,550000.0,OFFICER_24,2025-09-14 23:47:00,Standard Credit Review Met
APR-2025-016821,APP-2025-021538,5360000.0,OFFICER_48,2025-09-11 07:36:00,Standard Credit Review Met
APR-2025-016822,APP-2025-021540,1260000.0,OFFICER_29,2025-09-10 11:39:00,Standard Credit Review Met
APR-2025-016823,APP-2025-021542,4710000.0,OFFICER_23,2025-09-23 05:56:00,Standard Credit Review Met
APR-2025-016824,APP-2025-021543,4770000.0,OFFICER_10,2025-09-24 15:48:00,Standard Credit Review Met
APR-2025-016825,APP-2025-021544,5510000.0,OFFICER_43,2025-09-02 09:07:00,Standard Credit Review Met
APR-2025-016826,APP-2025-021545,3800000.0,OFFICER_36,2025-09-22 01:07:00,Standard Credit Review Met
APR-2025-016827,APP-2025-021546,1240000.0,OFFICER_14,2025-09-24 13:14:00,Standard Credit Review Met
APR-2025-016828,APP-2025-021549,6880000.0,OFFICER_47,2025-09-25 19:53:00,Standard Credit Review Met
APR-2025-016829,APP-2025-021550,6760000.0,OFFICER_49,2025-09-19 10:07:00,Standard Credit Review Met
APR-2025-016830,APP-2025-021551,2610000.0,OFFICER_43,2025-09-16 05:40:00,Standard Credit Review Met
APR-2025-016831,APP-2025-021552,2100000.0,OFFICER_47,2025-09-21 01:03:00,Standard Credit Review Met
APR-2025-016832,APP-2025-021553,4520000.0,OFFICER_16,2025-09-05 04:23:00,Standard Credit Review Met
APR-2025-016833,APP-2025-021554,1790000.0,OFFICER_39,2025-09-28 18:46:00,Standard Credit Review Met
APR-2025-016834,APP-2025-021555,3620000.0,OFFICER_25,2025-09-25 14:46:00,Standard Credit Review Met
APR-2025-016835,APP-2025-021556,5320000.0,OFFICER_20,2025-09-25 16:22:00,Standard Credit Review Met
APR-2025-016836,APP-2025-021560,4710000.0,OFFICER_28,2025-09-10 11:47:00,Standard Credit Review Met
APR-2025-016837,APP-2025-021562,7130000.0,OFFICER_38,2025-09-03 03:52:00,Standard Credit Review Met
APR-2025-016838,APP-2025-021564,330000.0,OFFICER_17,2025-09-27 01:18:00,Standard Credit Review Met
APR-2025-016839,APP-2025-021567,3500000.0,OFFICER_17,2025-09-12 21:14:00,Standard Credit Review Met
APR-2025-016840,APP-2025-021569,1420000.0,OFFICER_38,2025-09-13 09:23:00,Standard Credit Review Met
APR-2025-016841,APP-2025-021570,4350000.0,OFFICER_43,2025-09-22 20:52:00,Standard Credit Review Met
APR-2025-016842,APP-2025-021572,4090000.0,OFFICER_49,2025-09-07 03:23:00,Standard Credit Review Met
APR-2025-016843,APP-2025-021573,6100000.0,OFFICER_27,2025-09-23 02:11:00,Standard Credit Review Met
APR-2025-016844,APP-2025-021574,5880000.0,OFFICER_16,2025-09-26 03:24:00,Standard Credit Review Met
APR-2025-016845,APP-2025-021575,2210000.0,OFFICER_32,2025-09-06 01:28:00,Standard Credit Review Met
APR-2025-016846,APP-2025-021576,3190000.0,OFFICER_44,2025-09-26 18:11:00,Standard Credit Review Met
APR-2025-016847,APP-2025-021577,7410000.0,OFFICER_47,2025-09-11 07:37:00,Standard Credit Review Met
APR-2025-016848,APP-2025-021578,4060000.0,OFFICER_37,2025-09-24 15:51:00,Standard Credit Review Met
APR-2025-016849,APP-2025-021579,3480000.0,OFFICER_33,2025-09-10 08:13:00,Standard Credit Review Met
APR-2025-016850,APP-2025-021580,3960000.0,OFFICER_36,2025-09-06 01:12:00,Standard Credit Review Met
APR-2025-016851,APP-2025-021581,6760000.0,OFFICER_36,2025-09-08 08:32:00,Standard Credit Review Met
APR-2025-016852,APP-2025-021583,4880000.0,OFFICER_24,2025-09-05 09:49:00,Standard Credit Review Met
APR-2025-016853,APP-2025-021584,2060000.0,OFFICER_43,2025-09-28 21:47:00,Standard Credit Review Met
APR-2025-016854,APP-2025-021585,4460000.0,OFFICER_25,2025-09-11 03:37:00,Standard Credit Review Met
APR-2025-016855,APP-2025-021586,5490000.0,OFFICER_47,2025-09-25 04:35:00,Standard Credit Review Met
APR-2025-016856,APP-2025-021587,3500000.0,OFFICER_33,2025-09-19 23:16:00,Standard Credit Review Met
APR-2025-016857,APP-2025-021588,3530000.0,OFFICER_36,2025-09-08 07:12:00,Standard Credit Review Met
APR-2025-016858,APP-2025-021589,2740000.0,OFFICER_19,2025-09-05 17:55:00,Standard Credit Review Met
APR-2025-016859,APP-2025-021590,2600000.0,OFFICER_41,2025-08-28 19:10:00,Standard Credit Review Met
APR-2025-016860,APP-2025-021591,370000.0,OFFICER_44,2025-10-01 20:53:00,Standard Credit Review Met
APR-2025-016861,APP-2025-021593,5560000.0,OFFICER_48,2025-08-30 17:50:00,Standard Credit Review Met
APR-2025-016862,APP-2025-021594,3720000.0,OFFICER_34,2025-09-05 04:37:00,Standard Credit Review Met
APR-2025-016863,APP-2025-021595,2790000.0,OFFICER_38,2025-09-27 18:53:00,Standard Credit Review Met
APR-2025-016864,APP-2025-021597,1520000.0,OFFICER_17,2025-09-09 20:59:00,Standard Credit Review Met
APR-2025-016865,APP-2025-021598,3000000.0,OFFICER_25,2025-09-05 13:49:00,Standard Credit Review Met
APR-2025-016866,APP-2025-021599,920000.0,OFFICER_12,2025-09-27 14:51:00,Standard Credit Review Met
APR-2025-016867,APP-2025-021601,3300000.0,OFFICER_30,2025-09-22 23:04:00,Standard Credit Review Met
APR-2025-016868,APP-2025-021602,5810000.0,OFFICER_45,2025-09-25 22:30:00,Standard Credit Review Met
APR-2025-016869,APP-2025-021603,6600000.0,OFFICER_37,2025-09-17 19:30:00,Standard Credit Review Met
APR-2025-016870,APP-2025-021605,4540000.0,OFFICER_17,2025-09-07 00:21:00,Standard Credit Review Met
APR-2025-016871,APP-2025-021606,6470000.0,OFFICER_50,2025-09-06 04:58:00,Standard Credit Review Met
APR-2025-016872,APP-2025-021607,2730000.0,OFFICER_39,2025-09-05 17:06:00,Standard Credit Review Met
APR-2025-016873,APP-2025-021608,740000.0,OFFICER_14,2025-09-08 17:39:00,Standard Credit Review Met
APR-2025-016874,APP-2025-021609,4060000.0,OFFICER_48,2025-09-14 17:01:00,Standard Credit Review Met
APR-2025-016875,APP-2025-021610,2090000.0,OFFICER_44,2025-09-12 20:48:00,Standard Credit Review Met
APR-2025-016876,APP-2025-021611,6200000.0,OFFICER_44,2025-09-28 05:30:00,Standard Credit Review Met
APR-2025-016877,APP-2025-021612,2240000.0,OFFICER_42,2025-09-30 01:07:00,Standard Credit Review Met
APR-2025-016878,APP-2025-021613,5360000.0,OFFICER_29,2025-10-01 15:57:00,Standard Credit Review Met
APR-2025-016879,APP-2025-021614,6080000.0,OFFICER_34,2025-09-14 12:05:00,Standard Credit Review Met
APR-2025-016880,APP-2025-021615,880000.0,OFFICER_28,2025-09-13 05:35:00,Standard Credit Review Met
APR-2025-016881,APP-2025-021618,4950000.0,OFFICER_19,2025-09-14 04:49:00,Standard Credit Review Met
APR-2025-016882,APP-2025-021619,930000.0,OFFICER_16,2025-09-12 16:21:00,Standard Credit Review Met
APR-2025-016883,APP-2025-021620,2940000.0,OFFICER_30,2025-09-26 12:42:00,Standard Credit Review Met
APR-2025-016884,APP-2025-021622,1570000.0,OFFICER_26,2025-08-29 11:37:00,Standard Credit Review Met
APR-2025-016885,APP-2025-021623,2460000.0,OFFICER_33,2025-10-01 00:37:00,Standard Credit Review Met
APR-2025-016886,APP-2025-021624,4850000.0,OFFICER_22,2025-09-11 08:49:00,Standard Credit Review Met
APR-2025-016887,APP-2025-021625,4400000.0,OFFICER_41,2025-09-21 12:06:00,Standard Credit Review Met
APR-2025-016888,APP-2025-021626,1900000.0,OFFICER_22,2025-09-10 13:47:00,Standard Credit Review Met
APR-2025-016889,APP-2025-021627,3350000.0,OFFICER_36,2025-09-16 09:05:00,Standard Credit Review Met
APR-2025-016890,APP-2025-021628,6310000.0,OFFICER_48,2025-09-18 12:59:00,Standard Credit Review Met
APR-2025-016891,APP-2025-021629,6360000.0,OFFICER_14,2025-09-20 09:55:00,Standard Credit Review Met
APR-2025-016892,APP-2025-021631,2130000.0,OFFICER_20,2025-08-30 11:02:00,Standard Credit Review Met
APR-2025-016893,APP-2025-021632,6420000.0,OFFICER_25,2025-09-17 05:34:00,Standard Credit Review Met
APR-2025-016894,APP-2025-021633,4150000.0,OFFICER_27,2025-09-08 20:14:00,Standard Credit Review Met
APR-2025-016895,APP-2025-021636,6280000.0,OFFICER_22,2025-09-13 09:46:00,Standard Credit Review Met
APR-2025-016896,APP-2025-021637,6490000.0,OFFICER_29,2025-09-25 10:35:00,Standard Credit Review Met
APR-2025-016897,APP-2025-021638,850000.0,OFFICER_30,2025-09-15 23:03:00,Standard Credit Review Met
APR-2025-016898,APP-2025-021639,670000.0,OFFICER_14,2025-09-12 07:31:00,Standard Credit Review Met
APR-2025-016899,APP-2025-021640,2910000.0,OFFICER_15,2025-09-15 12:54:00,Standard Credit Review Met
APR-2025-016900,APP-2025-021641,7400000.0,OFFICER_44,2025-09-01 22:16:00,Standard Credit Review Met
APR-2025-016901,APP-2025-021642,2290000.0,OFFICER_18,2025-10-02 07:49:00,Standard Credit Review Met
APR-2025-016902,APP-2025-021644,1510000.0,OFFICER_16,2025-09-06 03:29:00,Standard Credit Review Met
APR-2025-016903,APP-2025-021645,690000.0,OFFICER_18,2025-09-25 11:40:00,Standard Credit Review Met
APR-2025-016904,APP-2025-021646,3670000.0,OFFICER_28,2025-09-20 02:52:00,Standard Credit Review Met
APR-2025-016905,APP-2025-021647,1330000.0,OFFICER_36,2025-09-13 01:57:00,Standard Credit Review Met
APR-2025-016906,APP-2025-021648,950000.0,OFFICER_37,2025-10-01 11:40:00,Standard Credit Review Met
APR-2025-016907,APP-2025-021649,7380000.0,OFFICER_16,2025-09-21 02:53:00,Standard Credit Review Met
APR-2025-016908,APP-2025-021651,680000.0,OFFICER_19,2025-09-14 05:09:00,Standard Credit Review Met
APR-2025-016909,APP-2025-021652,2710000.0,OFFICER_47,2025-09-23 21:38:00,Standard Credit Review Met
APR-2025-016910,APP-2025-021653,3290000.0,OFFICER_33,2025-09-28 20:10:00,Standard Credit Review Met
APR-2025-016911,APP-2025-021655,840000.0,OFFICER_37,2025-09-10 13:08:00,Standard Credit Review Met
APR-2025-016912,APP-2025-021656,6150000.0,OFFICER_31,2025-09-15 05:28:00,Standard Credit Review Met
APR-2025-016913,APP-2025-021657,1250000.0,OFFICER_38,2025-08-31 06:56:00,Standard Credit Review Met
APR-2025-016914,APP-2025-021658,3930000.0,OFFICER_25,2025-09-22 09:47:00,Standard Credit Review Met
APR-2025-016915,APP-2025-021659,1920000.0,OFFICER_36,2025-09-07 21:26:00,Standard Credit Review Met
APR-2025-016916,APP-2025-021660,2140000.0,OFFICER_24,2025-10-01 00:21:00,Standard Credit Review Met
APR-2025-016917,APP-2025-021662,4680000.0,OFFICER_35,2025-09-05 00:18:00,Standard Credit Review Met
APR-2025-016918,APP-2025-021663,4040000.0,OFFICER_50,2025-09-22 10:11:00,Standard Credit Review Met
APR-2025-016919,APP-2025-021664,3950000.0,OFFICER_11,2025-09-09 23:09:00,Standard Credit Review Met
APR-2025-016920,APP-2025-021666,6330000.0,OFFICER_16,2025-09-16 06:51:00,Standard Credit Review Met
APR-2025-016921,APP-2025-021667,5360000.0,OFFICER_27,2025-10-02 06:12:00,Standard Credit Review Met
APR-2025-016922,APP-2025-021669,1590000.0,OFFICER_21,2025-09-06 03:58:00,Standard Credit Review Met
APR-2025-016923,APP-2025-021671,5690000.0,OFFICER_50,2025-09-19 18:28:00,Standard Credit Review Met
APR-2025-016924,APP-2025-021672,1640000.0,OFFICER_33,2025-09-08 07:55:00,Standard Credit Review Met
APR-2025-016925,APP-2025-021673,7400000.0,OFFICER_18,2025-09-06 00:00:00,Standard Credit Review Met
APR-2025-016926,APP-2025-021674,3220000.0,OFFICER_11,2025-09-10 07:14:00,Standard Credit Review Met
