beneficiary_id,state,sector,gender,age_band,employment_category
BEN-008386,Kano,Light Manufacturing,Male,36-50,Micro-Enterprise
BEN-008387,Kaduna,Light Manufacturing,Female,26-35,Self-Employed
BEN-008388,Kaduna,Healthcare,Female,50+,Self-Employed
BEN-008389,Enugu,Agriculture,Female,26-35,Self-Employed
BEN-008390,FCT,Healthcare,Male,18-25,Self-Employed
BEN-008391,Kaduna,Agriculture,Female,36-50,Micro-Enterprise
BEN-008392,FCT,Light Manufacturing,Male,26-35,Self-Employed
BEN-008393,Katsina,Light Manufacturing,Male,50+,Formal Sector
BEN-008394,Lagos,Retail Trade,Female,50+,Formal Sector
BEN-008395,Lagos,Light Manufacturing,Female,36-50,Self-Employed
BEN-008396,Kano,Light Manufacturing,Female,36-50,Micro-Enterprise
BEN-008397,Kano,Healthcare,Male,18-25,Self-Employed
BEN-008398,Kano,Tech & Services,Male,26-35,Micro-Enterprise
BEN-008399,Oyo,Healthcare,Female,36-50,Self-Employed
BEN-008400,FCT,Agriculture,Male,26-35,Self-Employed
BEN-008401,Rivers,Retail Trade,Female,36-50,Micro-Enterprise
BEN-008402,Nasarawa,Tech & Services,Female,18-25,Self-Employed
BEN-008403,FCT,Light Manufacturing,Female,26-35,Micro-Enterprise
BEN-008404,Lagos,Agriculture,Female,18-25,Self-Employed
BEN-008405,Kaduna,Retail Trade,Female,18-25,Self-Employed
BEN-008406,Kaduna,Retail Trade,Female,36-50,Self-Employed
BEN-008407,Enugu,Healthcare,Female,26-35,Formal Sector
BEN-008408,FCT,Light Manufacturing,Female,50+,Micro-Enterprise
BEN-008409,Bauchi,Tech & Services,Male,36-50,Self-Employed
BEN-008410,Kaduna,Healthcare,Male,26-35,Micro-Enterprise
BEN-008411,Rivers,Light Manufacturing,Female,36-50,Micro-Enterprise
BEN-008412,Nasarawa,Tech & Services,Male,26-35,Self-Employed
BEN-008413,Kano,Light Manufacturing,Female,50+,Micro-Enterprise
BEN-008414,FCT,Retail Trade,Male,26-35,Self-Employed
BEN-008415,Kano,Light Manufacturing,Female,26-35,Formal Sector
BEN-008416,Rivers,Retail Trade,Male,50+,Micro-Enterprise
BEN-008417,Kano,Retail Trade,Male,26-35,Self-Employed
BEN-008418,Oyo,Tech & Services,Female,26-35,Formal Sector
BEN-008419,Enugu,Healthcare,Female,50+,Self-Employed
BEN-008420,Nasarawa,Light Manufacturing,Male,36-50,Formal Sector
BEN-008421,Kaduna,Retail Trade,Female,18-25,Self-Employed
BEN-008422,Lagos,Light Manufacturing,Female,26-35,Micro-Enterprise
BEN-008423,Enugu,Retail Trade,Female,26-35,Self-Employed
BEN-008424,Oyo,Light Manufacturing,Female,26-35,Micro-Enterprise
BEN-008425,FCT,Retail Trade,Female,26-35,Self-Employed
BEN-008426,Kaduna,Healthcare,Male,26-35,Micro-Enterprise
BEN-008427,Kaduna,Tech & Services,Female,26-35,Micro-Enterprise
BEN-008428,Katsina,Retail Trade,Female,36-50,Micro-Enterprise
BEN-008429,Oyo,Agriculture,Female,36-50,Self-Employed
BEN-008430,Enugu,Tech & Services,Female,36-50,Micro-Enterprise
BEN-008431,Kano,Agriculture,Female,50+,Self-Employed
BEN-008432,Katsina,Light Manufacturing,Male,36-50,Self-Employed
BEN-008433,Kaduna,Retail Trade,Male,18-25,Self-Employed
BEN-008434,Enugu,Retail Trade,Male,26-35,Self-Employed
BEN-008435,FCT,Light Manufacturing,Male,18-25,Formal Sector
BEN-008436,Rivers,Healthcare,Female,26-35,Self-Employed
BEN-008437,Rivers,Retail Trade,Male,26-35,Self-Employed
BEN-008438,Bauchi,Agriculture,Female,50+,Self-Employed
BEN-008439,Kano,Healthcare,Female,26-35,Micro-Enterprise
BEN-008440,Kaduna,Light Manufacturing,Male,36-50,Self-Employed
BEN-008441,FCT,Light Manufacturing,Female,26-35,Self-Employed
BEN-008442,Rivers,Retail Trade,Male,26-35,Formal Sector
BEN-008443,Rivers,Tech & Services,Female,36-50,Micro-Enterprise
BEN-008444,Katsina,Agriculture,Female,18-25,Self-Employed
BEN-008445,FCT,Retail Trade,Female,26-35,Self-Employed
BEN-008446,Bauchi,Tech & Services,Female,18-25,Self-Employed
BEN-008447,Katsina,Agriculture,Female,18-25,Self-Employed
BEN-008448,Kano,Tech & Services,Female,36-50,Self-Employed
BEN-008449,Oyo,Light Manufacturing,Female,36-50,Micro-Enterprise
BEN-008450,Kano,Healthcare,Male,26-35,Micro-Enterprise
BEN-008451,Kaduna,Agriculture,Male,26-35,Micro-Enterprise
BEN-008452,Katsina,Tech & Services,Male,36-50,Micro-Enterprise
BEN-008453,Rivers,Light Manufacturing,Female,18-25,Self-Employed
BEN-008454,Bauchi,Tech & Services,Female,26-35,Self-Employed
BEN-008455,Rivers,Light Manufacturing,Female,26-35,Micro-Enterprise
BEN-008456,Enugu,Tech & Services,Male,18-25,Self-Employed
BEN-008457,Kaduna,Healthcare,Male,18-25,Self-Employed
BEN-008458,FCT,Agriculture,Male,26-35,Formal Sector
BEN-008459,Bauchi,Light Manufacturing,Male,26-35,Micro-Enterprise
BEN-008460,FCT,Light Manufacturing,Male,18-25,Self-Employed
BEN-008461,Katsina,Light Manufacturing,Female,26-35,Formal Sector
BEN-008462,Kaduna,Light Manufacturing,Female,26-35,Self-Employed
BEN-008463,Lagos,Agriculture,Male,26-35,Self-Employed
BEN-008464,Kaduna,Retail Trade,Female,36-50,Formal Sector
BEN-008465,Lagos,Retail Trade,Male,26-35,Self-Employed
BEN-008466,Lagos,Retail Trade,Male,18-25,Micro-Enterprise
BEN-008467,Kano,Retail Trade,Male,26-35,Self-Employed
BEN-008468,Lagos,Retail Trade,Male,26-35,Self-Employed
BEN-008469,Lagos,Healthcare,Female,50+,Self-Employed
BEN-008470,Bauchi,Healthcare,Male,36-50,Self-Employed
BEN-008471,FCT,Tech & Services,Male,18-25,Self-Employed
BEN-008472,Kano,Retail Trade,Male,26-35,Micro-Enterprise
BEN-008473,FCT,Light Manufacturing,Male,26-35,Self-Employed
BEN-008474,Kaduna,Light Manufacturing,Male,26-35,Formal Sector
BEN-008475,FCT,Retail Trade,Female,18-25,Self-Employed
BEN-008476,Kaduna,Agriculture,Male,36-50,Self-Employed
BEN-008477,Katsina,Healthcare,Male,26-35,Self-Employed
BEN-008478,Nasarawa,Light Manufacturing,Female,18-25,Formal Sector
BEN-008479,Kano,Healthcare,Male,26-35,Self-Employed
BEN-008480,FCT,Retail Trade,Male,50+,Micro-Enterprise
BEN-008481,FCT,Tech & Services,Male,36-50,Self-Employed
BEN-008482,FCT,Light Manufacturing,Female,26-35,Self-Employed
BEN-008483,Kaduna,Tech & Services,Female,26-35,Self-Employed
BEN-008484,FCT,Light Manufacturing,Female,50+,Self-Employed
BEN-008485,Nasarawa,Retail Trade,Female,26-35,Formal Sector
BEN-008486,FCT,Retail Trade,Male,18-25,Self-Employed
BEN-008487,Kaduna,Retail Trade,Male,36-50,Self-Employed
BEN-008488,Kaduna,Healthcare,Female,18-25,Self-Employed
BEN-008489,Kaduna,Tech & Services,Male,26-35,Micro-Enterprise
BEN-008490,Lagos,Agriculture,Female,36-50,Self-Employed
BEN-008491,Kaduna,Tech & Services,Female,26-35,Micro-Enterprise
BEN-008492,Kano,Light Manufacturing,Male,18-25,Micro-Enterprise
BEN-008493,Kaduna,Tech & Services,Male,26-35,Self-Employed
BEN-008494,FCT,Light Manufacturing,Male,26-35,Self-Employed
BEN-008495,Enugu,Healthcare,Female,50+,Self-Employed
BEN-008496,Enugu,Healthcare,Male,26-35,Micro-Enterprise
BEN-008497,Kaduna,Tech & Services,Male,50+,Self-Employed
BEN-008498,Lagos,Tech & Services,Male,18-25,Self-Employed
BEN-008499,Kaduna,Agriculture,Male,26-35,Self-Employed
BEN-008500,Kano,Light Manufacturing,Male,26-35,Self-Employed
BEN-008501,Oyo,Tech & Services,Male,26-35,Micro-Enterprise
BEN-008502,Oyo,Light Manufacturing,Female,26-35,Micro-Enterprise
BEN-008503,Bauchi,Light Manufacturing,Female,50+,Self-Employed
BEN-008504,Kano,Retail Trade,Female,26-35,Self-Employed
BEN-008505,Kaduna,Agriculture,Male,26-35,Micro-Enterprise
BEN-008506,FCT,Healthcare,Male,50+,Self-Employed
BEN-008507,FCT,Healthcare,Male,26-35,Self-Employed
BEN-008508,Kaduna,Healthcare,Male,50+,Formal Sector
BEN-008509,Lagos,Agriculture,Female,36-50,Micro-Enterprise
BEN-008510,Bauchi,Agriculture,Female,26-35,Self-Employed
BEN-008511,FCT,Healthcare,Male,26-35,Formal Sector
BEN-008512,FCT,Healthcare,Female,18-25,Micro-Enterprise
BEN-008513,FCT,Healthcare,Female,18-25,Self-Employed
BEN-008514,Kano,Healthcare,Male,26-35,Self-Employed
BEN-008515,Kaduna,Light Manufacturing,Female,26-35,Self-Employed
BEN-008516,Oyo,Light Manufacturing,Male,36-50,Micro-Enterprise
BEN-008517,Kaduna,Tech & Services,Male,26-35,Formal Sector
BEN-008518,Kano,Light Manufacturing,Female,26-35,Self-Employed
BEN-008519,Lagos,Retail Trade,Male,36-50,Self-Employed
BEN-008520,Kano,Retail Trade,Female,26-35,Micro-Enterprise
BEN-008521,Enugu,Light Manufacturing,Male,26-35,Self-Employed
BEN-008522,Kano,Healthcare,Male,50+,Self-Employed
BEN-008523,Kano,Retail Trade,Male,26-35,Self-Employed
BEN-008524,Kano,Light Manufacturing,Female,36-50,Formal Sector
BEN-008525,Kaduna,Light Manufacturing,Female,26-35,Micro-Enterprise
BEN-008526,FCT,Agriculture,Female,26-35,Self-Employed
BEN-008527,Rivers,Tech & Services,Male,50+,Micro-Enterprise
BEN-008528,Kano,Light Manufacturing,Male,26-35,Micro-Enterprise
BEN-008529,Bauchi,Retail Trade,Female,26-35,Self-Employed
BEN-008530,Bauchi,Retail Trade,Female,26-35,Micro-Enterprise
BEN-008531,Katsina,Tech & Services,Female,50+,Self-Employed
BEN-008532,Kaduna,Light Manufacturing,Female,50+,Self-Employed
BEN-008533,Katsina,Agriculture,Male,26-35,Formal Sector
BEN-008534,FCT,Retail Trade,Male,26-35,Formal Sector
BEN-008535,Kano,Retail Trade,Male,36-50,Self-Employed
BEN-008536,Kaduna,Retail Trade,Female,26-35,Micro-Enterprise
BEN-008537,Nasarawa,Retail Trade,Female,26-35,Formal Sector
BEN-008538,Kano,Light Manufacturing,Female,26-35,Self-Employed
BEN-008539,Kano,Tech & Services,Female,36-50,Self-Employed
BEN-008540,Oyo,Light Manufacturing,Female,26-35,Self-Employed
BEN-008541,Bauchi,Agriculture,Male,36-50,Micro-Enterprise
BEN-008542,Kaduna,Light Manufacturing,Male,26-35,Micro-Enterprise
BEN-008543,Kaduna,Retail Trade,Male,26-35,Formal Sector
BEN-008544,Kaduna,Agriculture,Male,18-25,Self-Employed
BEN-008545,Enugu,Light Manufacturing,Female,18-25,Self-Employed
BEN-008546,FCT,Tech & Services,Female,18-25,Self-Employed
BEN-008547,Kaduna,Healthcare,Female,50+,Self-Employed
BEN-008548,Oyo,Agriculture,Male,26-35,Self-Employed
BEN-008549,Nasarawa,Healthcare,Male,26-35,Self-Employed
BEN-008550,Oyo,Healthcare,Male,26-35,Self-Employed
BEN-008551,Oyo,Healthcare,Male,50+,Micro-Enterprise
BEN-008552,Kaduna,Retail Trade,Male,36-50,Self-Employed
BEN-008553,Kaduna,Retail Trade,Male,36-50,Self-Employed
BEN-008554,Lagos,Healthcare,Female,26-35,Micro-Enterprise
BEN-008555,Oyo,Healthcare,Male,50+,Micro-Enterprise
BEN-008556,Kaduna,Healthcare,Male,18-25,Micro-Enterprise
BEN-008557,Kano,Light Manufacturing,Male,36-50,Micro-Enterprise
BEN-008558,Bauchi,Agriculture,Male,18-25,Self-Employed
BEN-008559,FCT,Retail Trade,Female,26-35,Micro-Enterprise
BEN-008560,Nasarawa,Healthcare,Female,26-35,Micro-Enterprise
BEN-008561,Kano,Healthcare,Female,26-35,Self-Employed
BEN-008562,Bauchi,Light Manufacturing,Female,26-35,Self-Employed
BEN-008563,Kaduna,Healthcare,Female,50+,Micro-Enterprise
BEN-008564,Kaduna,Healthcare,Male,18-25,Micro-Enterprise
BEN-008565,Lagos,Light Manufacturing,Female,50+,Self-Employed
BEN-008566,Katsina,Retail Trade,Male,26-35,Micro-Enterprise
BEN-008567,FCT,Retail Trade,Male,50+,Formal Sector
BEN-008568,Kano,Agriculture,Male,36-50,Self-Employed
BEN-008569,Bauchi,Agriculture,Male,18-25,Formal Sector
BEN-008570,Kano,Retail Trade,Male,26-35,Micro-Enterprise
BEN-008571,FCT,Healthcare,Female,18-25,Self-Employed
BEN-008572,FCT,Tech & Services,Female,36-50,Micro-Enterprise
BEN-008573,FCT,Tech & Services,Female,36-50,Self-Employed
BEN-008574,Lagos,Tech & Services,Male,18-25,Self-Employed
BEN-008575,Kaduna,Tech & Services,Male,26-35,Formal Sector
BEN-008576,Kano,Tech & Services,Male,26-35,Micro-Enterprise
BEN-008577,Kaduna,Tech & Services,Female,26-35,Self-Employed
BEN-008578,Enugu,Agriculture,Female,26-35,Self-Employed
BEN-008579,Lagos,Retail Trade,Male,26-35,Self-Employed
BEN-008580,Kano,Agriculture,Male,36-50,Formal Sector
BEN-008581,FCT,Healthcare,Male,36-50,Self-Employed
BEN-008582,Enugu,Tech & Services,Male,18-25,Self-Employed
BEN-008583,Bauchi,Light Manufacturing,Male,26-35,Self-Employed
BEN-008584,Kano,Tech & Services,Female,26-35,Micro-Enterprise
BEN-008585,Enugu,Tech & Services,Female,26-35,Self-Employed
BEN-008586,Katsina,Tech & Services,Female,26-35,Self-Employed
BEN-008587,Kaduna,Agriculture,Male,26-35,Formal Sector
BEN-008588,Lagos,Agriculture,Male,26-35,Self-Employed
BEN-008589,FCT,Retail Trade,Male,26-35,Self-Employed
BEN-008590,Kano,Tech & Services,Male,36-50,Self-Employed
BEN-008591,Enugu,Light Manufacturing,Male,26-35,Self-Employed
BEN-008592,Oyo,Light Manufacturing,Male,36-50,Self-Employed
BEN-008593,Rivers,Healthcare,Male,26-35,Formal Sector
BEN-008594,FCT,Tech & Services,Female,26-35,Micro-Enterprise
BEN-008595,FCT,Healthcare,Male,18-25,Self-Employed
BEN-008596,Kaduna,Retail Trade,Male,18-25,Micro-Enterprise
BEN-008597,Kaduna,Light Manufacturing,Male,50+,Self-Employed
BEN-008598,FCT,Agriculture,Female,26-35,Formal Sector
BEN-008599,Nasarawa,Light Manufacturing,Female,18-25,Self-Employed
BEN-008600,Enugu,Agriculture,Female,26-35,Self-Employed
BEN-008601,Kaduna,Agriculture,Male,26-35,Self-Employed
BEN-008602,Lagos,Tech & Services,Male,26-35,Self-Employed
BEN-008603,Oyo,Retail Trade,Male,36-50,Micro-Enterprise
BEN-008604,Rivers,Healthcare,Male,36-50,Self-Employed
BEN-008605,FCT,Tech & Services,Male,50+,Self-Employed
BEN-008606,Rivers,Retail Trade,Female,36-50,Micro-Enterprise
BEN-008607,Enugu,Retail Trade,Female,36-50,Self-Employed
BEN-008608,Kano,Light Manufacturing,Female,36-50,Self-Employed
BEN-008609,FCT,Light Manufacturing,Male,26-35,Self-Employed
BEN-008610,FCT,Light Manufacturing,Female,36-50,Self-Employed
BEN-008611,FCT,Healthcare,Female,50+,Self-Employed
BEN-008612,Kaduna,Healthcare,Female,36-50,Micro-Enterprise
BEN-008613,Bauchi,Healthcare,Female,50+,Micro-Enterprise
BEN-008614,Rivers,Healthcare,Male,36-50,Formal Sector
BEN-008615,Enugu,Tech & Services,Male,18-25,Self-Employed
BEN-008616,Lagos,Healthcare,Female,50+,Self-Employed
BEN-008617,Oyo,Retail Trade,Female,26-35,Self-Employed
BEN-008618,Kaduna,Agriculture,Female,26-35,Micro-Enterprise
BEN-008619,Lagos,Agriculture,Female,26-35,Self-Employed
BEN-008620,Enugu,Retail Trade,Female,36-50,Micro-Enterprise
BEN-008621,Nasarawa,Healthcare,Male,36-50,Micro-Enterprise
BEN-008622,Kaduna,Agriculture,Male,26-35,Formal Sector
BEN-008623,Bauchi,Retail Trade,Female,18-25,Micro-Enterprise
BEN-008624,Kano,Healthcare,Female,36-50,Self-Employed
BEN-008625,Bauchi,Healthcare,Female,36-50,Micro-Enterprise
BEN-008626,Nasarawa,Healthcare,Female,26-35,Self-Employed
BEN-008627,Kaduna,Healthcare,Female,18-25,Self-Employed
BEN-008628,Rivers,Healthcare,Male,50+,Self-Employed
BEN-008629,Kano,Agriculture,Female,26-35,Self-Employed
BEN-008630,Bauchi,Tech & Services,Male,26-35,Micro-Enterprise
BEN-008631,FCT,Retail Trade,Male,26-35,Self-Employed
BEN-008632,Enugu,Retail Trade,Female,26-35,Formal Sector
BEN-008633,Oyo,Agriculture,Male,26-35,Formal Sector
BEN-008634,Kaduna,Agriculture,Female,26-35,Micro-Enterprise
BEN-008635,Kaduna,Agriculture,Male,36-50,Self-Employed
BEN-008636,Lagos,Light Manufacturing,Male,26-35,Micro-Enterprise
BEN-008637,Rivers,Retail Trade,Male,26-35,Micro-Enterprise
BEN-008638,Nasarawa,Light Manufacturing,Female,26-35,Micro-Enterprise
BEN-008639,Kaduna,Healthcare,Female,36-50,Self-Employed
BEN-008640,Lagos,Retail Trade,Male,18-25,Self-Employed
BEN-008641,Lagos,Tech & Services,Male,50+,Self-Employed
BEN-008642,Enugu,Agriculture,Male,36-50,Self-Employed
BEN-008643,Oyo,Agriculture,Female,26-35,Formal Sector
BEN-008644,Kaduna,Agriculture,Male,18-25,Self-Employed
BEN-008645,Oyo,Light Manufacturing,Female,36-50,Formal Sector
BEN-008646,Bauchi,Tech & Services,Female,36-50,Self-Employed
BEN-008647,Lagos,Agriculture,Female,36-50,Formal Sector
BEN-008648,Enugu,Tech & Services,Male,50+,Formal Sector
BEN-008649,Oyo,Tech & Services,Female,26-35,Micro-Enterprise
BEN-008650,Lagos,Light Manufacturing,Male,26-35,Micro-Enterprise
BEN-008651,Rivers,Light Manufacturing,Female,18-25,Self-Employed
BEN-008652,Lagos,Tech & Services,Female,26-35,Micro-Enterprise
BEN-008653,FCT,Retail Trade,Male,26-35,Micro-Enterprise
BEN-008654,Kaduna,Tech & Services,Male,50+,Self-Employed
BEN-008655,Lagos,Healthcare,Female,26-35,Micro-Enterprise
BEN-008656,Nasarawa,Light Manufacturing,Male,36-50,Self-Employed
BEN-008657,Kaduna,Light Manufacturing,Female,18-25,Self-Employed
BEN-008658,Lagos,Healthcare,Male,26-35,Micro-Enterprise
BEN-008659,Kano,Retail Trade,Female,26-35,Self-Employed
BEN-008660,Enugu,Retail Trade,Female,50+,Self-Employed
BEN-008661,Enugu,Healthcare,Female,26-35,Formal Sector
BEN-008662,Rivers,Light Manufacturing,Female,26-35,Micro-Enterprise
BEN-008663,Oyo,Agriculture,Male,36-50,Micro-Enterprise
BEN-008664,Kaduna,Light Manufacturing,Female,26-35,Self-Employed
BEN-008665,Oyo,Tech & Services,Female,26-35,Self-Employed
BEN-008666,Katsina,Tech & Services,Female,50+,Self-Employed
BEN-008667,Oyo,Light Manufacturing,Male,36-50,Self-Employed
BEN-008668,Kano,Light Manufacturing,Female,36-50,Self-Employed
BEN-008669,Kaduna,Tech & Services,Female,18-25,Self-Employed
BEN-008670,FCT,Agriculture,Male,26-35,Self-Employed
BEN-008671,Katsina,Agriculture,Female,26-35,Micro-Enterprise
BEN-008672,Katsina,Healthcare,Female,26-35,Micro-Enterprise
BEN-008673,Kano,Tech & Services,Male,26-35,Micro-Enterprise
BEN-008674,Kaduna,Retail Trade,Male,26-35,Micro-Enterprise
BEN-008675,Nasarawa,Retail Trade,Female,36-50,Self-Employed
BEN-008676,FCT,Healthcare,Female,36-50,Self-Employed
BEN-008677,Kano,Agriculture,Female,26-35,Self-Employed
BEN-008678,Nasarawa,Tech & Services,Female,36-50,Formal Sector
BEN-008679,Kano,Agriculture,Male,50+,Self-Employed
BEN-008680,FCT,Tech & Services,Male,26-35,Self-Employed
BEN-008681,Kano,Agriculture,Male,26-35,Self-Employed
BEN-008682,Rivers,Agriculture,Male,50+,Self-Employed
BEN-008683,Nasarawa,Agriculture,Male,26-35,Self-Employed
BEN-008684,Kano,Healthcare,Male,26-35,Self-Employed
BEN-008685,Oyo,Healthcare,Male,26-35,Micro-Enterprise
BEN-008686,FCT,Light Manufacturing,Male,26-35,Self-Employed
BEN-008687,Bauchi,Agriculture,Male,50+,Self-Employed
BEN-008688,Lagos,Healthcare,Male,36-50,Self-Employed
BEN-008689,FCT,Agriculture,Male,36-50,Self-Employed
BEN-008690,FCT,Healthcare,Female,50+,Self-Employed
BEN-008691,FCT,Retail Trade,Male,36-50,Self-Employed
BEN-008692,FCT,Healthcare,Male,36-50,Self-Employed
BEN-008693,Enugu,Healthcare,Female,26-35,Micro-Enterprise
BEN-008694,Rivers,Healthcare,Female,36-50,Self-Employed
BEN-008695,Kano,Healthcare,Male,50+,Formal Sector
BEN-008696,FCT,Agriculture,Female,36-50,Self-Employed
BEN-008697,Kaduna,Light Manufacturing,Female,18-25,Self-Employed
BEN-008698,Kaduna,Healthcare,Female,26-35,Self-Employed
BEN-008699,Oyo,Tech & Services,Male,26-35,Formal Sector
BEN-008700,Rivers,Healthcare,Male,36-50,Micro-Enterprise
BEN-008701,Nasarawa,Healthcare,Male,26-35,Micro-Enterprise
BEN-008702,Katsina,Tech & Services,Male,26-35,Self-Employed
BEN-008703,Kaduna,Healthcare,Female,26-35,Self-Employed
BEN-008704,FCT,Retail Trade,Male,18-25,Self-Employed
BEN-008705,Kaduna,Retail Trade,Male,26-35,Micro-Enterprise
BEN-008706,Kaduna,Healthcare,Female,36-50,Self-Employed
BEN-008707,Kaduna,Light Manufacturing,Male,26-35,Formal Sector
BEN-008708,Lagos,Tech & Services,Female,26-35,Micro-Enterprise
BEN-008709,Kaduna,Tech & Services,Male,26-35,Self-Employed
BEN-008710,Bauchi,Agriculture,Male,18-25,Self-Employed
BEN-008711,Katsina,Light Manufacturing,Male,18-25,Self-Employed
BEN-008712,Rivers,Healthcare,Female,26-35,Self-Employed
BEN-008713,Nasarawa,Healthcare,Female,18-25,Micro-Enterprise
BEN-008714,Kaduna,Tech & Services,Female,18-25,Micro-Enterprise
BEN-008715,Kano,Tech & Services,Female,36-50,Micro-Enterprise
BEN-008716,Kano,Tech & Services,Male,36-50,Self-Employed
BEN-008717,Kaduna,Tech & Services,Male,26-35,Self-Employed
BEN-008718,Kano,Retail Trade,Male,26-35,Self-Employed
BEN-008719,Kano,Tech & Services,Male,18-25,Formal Sector
BEN-008720,Katsina,Healthcare,Female,36-50,Self-Employed
BEN-008721,Kaduna,Agriculture,Male,36-50,Formal Sector
BEN-008722,Enugu,Healthcare,Female,36-50,Self-Employed
BEN-008723,Enugu,Light Manufacturing,Female,18-25,Micro-Enterprise
BEN-008724,Katsina,Agriculture,Female,26-35,Micro-Enterprise
BEN-008725,Lagos,Agriculture,Male,26-35,Self-Employed
BEN-008726,Kaduna,Healthcare,Female,26-35,Micro-Enterprise
BEN-008727,Lagos,Healthcare,Female,50+,Micro-Enterprise
BEN-008728,Oyo,Light Manufacturing,Female,26-35,Self-Employed
BEN-008729,Oyo,Tech & Services,Male,18-25,Self-Employed
BEN-008730,Kano,Healthcare,Female,26-35,Micro-Enterprise
BEN-008731,Oyo,Agriculture,Female,18-25,Self-Employed
BEN-008732,Nasarawa,Healthcare,Male,18-25,Self-Employed
BEN-008733,FCT,Tech & Services,Male,36-50,Self-Employed
BEN-008734,Lagos,Tech & Services,Female,26-35,Micro-Enterprise
BEN-008735,Kaduna,Light Manufacturing,Male,26-35,Self-Employed
BEN-008736,Rivers,Retail Trade,Female,18-25,Formal Sector
BEN-008737,Kano,Agriculture,Female,26-35,Self-Employed
BEN-008738,Lagos,Tech & Services,Male,36-50,Micro-Enterprise
BEN-008739,Kaduna,Agriculture,Female,18-25,Formal Sector
BEN-008740,Kano,Healthcare,Female,50+,Formal Sector
BEN-008741,Bauchi,Healthcare,Female,26-35,Self-Employed
BEN-008742,FCT,Tech & Services,Male,18-25,Micro-Enterprise
BEN-008743,FCT,Retail Trade,Female,26-35,Self-Employed
BEN-008744,FCT,Tech & Services,Male,26-35,Self-Employed
BEN-008745,Nasarawa,Light Manufacturing,Female,26-35,Micro-Enterprise
BEN-008746,Kano,Agriculture,Male,26-35,Micro-Enterprise
BEN-008747,Oyo,Tech & Services,Female,18-25,Micro-Enterprise
BEN-008748,Kaduna,Healthcare,Female,36-50,Self-Employed
BEN-008749,FCT,Tech & Services,Female,18-25,Self-Employed
BEN-008750,Lagos,Healthcare,Female,36-50,Formal Sector
